Predictor_Variable,term,estimate,std.error,statistic,p.value,r.squared,adj.r.squared,sigma,statistic1,p.value1,df,logLik,AIC,BIC,deviance,df.residual,nobs,Predictor,delAIC
sal_min,"poly(Predictor_Values, degree = 2)2",-0.6705698014224973,1.2365363075890614,-0.5422968960207418,0.5955794866350632,0.07520470783241386,-0.04810133112326431,1.2365363075890612,0.6099028763663868,0.5563422937334005,2,-27.72165465989425,63.4433093197885,67.00479635137316,22.93533059978984,15,18,Min Salinity,8.32354660406773
silicate_avg,(Intercept),1.1697479363885308,0.924004601660999,1.2659546654700435,0.22365243286990535,0.09832091212622175,0.04196596913411055,1.2861024772666185,1.7446723731046134,0.20512900061417588,1,-29.009939847292802,64.0198796945856,66.6909949682741,26.464953312501333,16,18,Mean Silicate,8.376583382934797
silicate_avg,Predictor_Values,0.3424979746881911,0.2592991336046592,1.3208604669323003,0.20512900061417574,0.09832091212622175,0.04196596913411055,1.2861024772666185,1.7446723731046134,0.20512900061417588,1,-29.009939847292802,64.0198796945856,66.6909949682741,26.464953312501333,16,18,Mean Silicate,8.376583382934797
pH_CV,(Intercept),2.228606748908623,0.29399332996066346,7.580467043952367,1.660956708230043e-6,0.05902231473752837,-0.06644137663080119,1.2473080634327958,0.4704334305313387,0.6336434265219154,2,-27.877777823634048,63.755555647268096,67.31704267885276,23.33666107656707,15,18,pH CV,8.635792931547329
pH_CV,"poly(Predictor_Values, degree = 2)1",1.0337689176732356,1.2473080634327958,0.8287999957509571,0.42021077067541834,0.05902231473752837,-0.06644137663080119,1.2473080634327958,0.4704334305313387,0.6336434265219154,2,-27.877777823634048,63.755555647268096,67.31704267885276,23.33666107656707,15,18,pH CV,8.635792931547329
pH_CV,"poly(Predictor_Values, degree = 2)2",0.6285707824148267,1.2473080634327955,0.5039418896121758,0.6216228356207593,0.05902231473752837,-0.06644137663080119,1.2473080634327958,0.4704334305313387,0.6336434265219154,2,-27.877777823634048,63.755555647268096,67.31704267885276,23.33666107656707,15,18,pH CV,8.635792931547329
sal_CV,(Intercept),2.228606748908623,0.294340801149225,7.571518254374674,1.6848076370650039e-6,0.05679671422078765,-0.06896372388310734,1.2487822588349886,0.4516262433331057,0.6449704057103637,2,-27.899039490399897,63.798078980799794,67.35956601238445,23.39185694971525,15,18,Salinity CV,8.678316265079026
sal_CV,"poly(Predictor_Values, degree = 2)1",1.036537838792465,1.2487822588349893,0.8300388890529797,0.41953165380664337,0.05679671422078765,-0.06896372388310734,1.2487822588349886,0.4516262433331057,0.6449704057103637,2,-27.899039490399897,63.798078980799794,67.35956601238445,23.39185694971525,15,18,Salinity CV,8.678316265079026
sal_CV,"poly(Predictor_Values, degree = 2)2",-0.5780768454592807,1.2487822588349886,-0.4629124423969468,0.6500717780659274,0.05679671422078765,-0.06896372388310734,1.2487822588349886,0.4516262433331057,0.6449704057103637,2,-27.899039490399897,63.798078980799794,67.35956601238445,23.39185694971525,15,18,Salinity CV,8.678316265079026
NN_max,(Intercept),2.3226800487094454,0.2971019467767218,7.817788048541423,1.1422878530061807e-6,0.1880007566832471,0.07973419090768008,1.260496807617268,1.73646180920679,0.2097332004127831,2,-28.067106416728492,64.13421283345698,67.69569986504165,23.832783030199863,15,18,Max Nitrite + Nitrate,9.014450117736217
NN_max,"poly(Predictor_Values, degree = 2)1",0.9414594566242163,1.2604968076172685,0.7468955501790344,0.4666734694405279,0.1880007566832471,0.07973419090768008,1.260496807617268,1.73646180920679,0.2097332004127831,2,-28.067106416728492,64.13421283345698,67.69569986504165,23.832783030199863,15,18,Max Nitrite + Nitrate,9.014450117736217
NN_max,"poly(Predictor_Values, degree = 2)2",2.152119055738632,1.2604968076172685,1.7073577995066938,0.10836380692180404,0.1880007566832471,0.07973419090768008,1.260496807617268,1.73646180920679,0.2097332004127831,2,-28.067106416728492,64.13421283345698,67.69569986504165,23.832783030199863,15,18,Max Nitrite + Nitrate,9.014450117736217
phos_max,(Intercept),5.7181233780594365,3.3638364126350404,1.699881527110345,0.10850703172762521,0.06034780267779355,0.0016195403451555457,1.3129045181100725,1.0275768476850642,0.32581335865434946,1,-29.381199977687093,64.76239995537418,67.43351522906268,27.579492378781463,16,18,Max Phosphate,9.119103643723378
phos_max,Predictor_Values,-13.779467043231449,13.593311373163266,-1.013694652094537,0.32581335865434946,0.06034780267779355,0.0016195403451555457,1.3129045181100725,1.0275768476850642,0.32581335865434946,1,-29.381199977687093,64.76239995537418,67.43351522906268,27.579492378781463,16,18,Max Phosphate,9.119103643723378
sal_max,(Intercept),2.228606748908623,0.2980377111773172,7.477599865148327,1.9579783038331263e-6,0.03295472168093339,-0.09598464876160873,1.264466919736792,0.25558308193864365,0.7777697821085839,2,-28.12371085525439,64.24742171050877,67.80890874209344,23.983148866629758,15,18,Max Salinity,9.127658994788007
sal_max,"poly(Predictor_Values, degree = 2)1",-0.8814943979692657,1.264466919736792,-0.6971272907263997,0.4963864727258328,0.03295472168093339,-0.09598464876160873,1.264466919736792,0.25558308193864365,0.7777697821085839,2,-28.12371085525439,64.24742171050877,67.80890874209344,23.983148866629758,15,18,Max Salinity,9.127658994788007
sal_max,"poly(Predictor_Values, degree = 2)2",0.20064705315305517,1.2644669197367921,0.15868114066188563,0.8760367807148517,0.03295472168093339,-0.09598464876160873,1.264466919736792,0.25558308193864365,0.7777697821085839,2,-28.12371085525439,64.24742171050877,67.80890874209344,23.983148866629758,15,18,Max Salinity,9.127658994788007
pH_min,(Intercept),2.228606748908623,0.2993470405969175,7.444893206442382,2.0637186206237085e-6,0.024439275096245522,-0.10563548822425495,1.2700219340052306,0.18788636990272917,0.8306294175350867,2,-28.202614667987685,64.40522933597538,67.966716367560025,24.194335692815795,15,18,Min pH,9.28546662025461
pH_min,"poly(Predictor_Values, degree = 2)1",-0.7554075112047446,1.2700219340052306,-0.5947987912479892,0.560843985970741,0.024439275096245522,-0.10563548822425495,1.2700219340052306,0.18788636990272917,0.8306294175350867,2,-28.202614667987685,64.40522933597538,67.966716367560025,24.194335692815795,15,18,Min pH,9.28546662025461
pH_min,"poly(Predictor_Values, degree = 2)2",0.18831962037879235,1.2700219340052303,0.14828060471750623,0.8840962957680836,0.024439275096245522,-0.10563548822425495,1.2700219340052306,0.18788636990272917,0.8306294175350867,2,-28.202614667987685,64.40522933597538,67.966716367560025,24.194335692815795,15,18,Min pH,9.28546662025461
silicate_avg,(Intercept),2.3226800487094454,0.2999014614237416,7.744810704432171,1.280672208893169e-6,0.1726261439966936,0.062309629862919436,1.2723741423629007,1.5648259496974342,0.2414145559226996,2,-28.235921643963874,64.47184328792775,68.0333303195124,24.284039372305905,15,18,Mean Silicate,9.352080572206987
silicate_avg,"poly(Predictor_Values, degree = 2)1",1.6987619186451737,1.2723741423629007,1.3351119470963444,0.2017495311470359,0.1726261439966936,0.062309629862919436,1.2723741423629007,1.5648259496974342,0.2414145559226996,2,-28.235921643963874,64.47184328792775,68.0333303195124,24.284039372305905,15,18,Mean Silicate,9.352080572206987
silicate_avg,"poly(Predictor_Values, degree = 2)2",1.4767917727951465,1.2723741423629007,1.1606584287013455,0.2639202341177819,0.1726261439966936,0.062309629862919436,1.2723741423629007,1.5648259496974342,0.2414145559226996,2,-28.235921643963874,64.47184328792775,68.0333303195124,24.284039372305905,15,18,Mean Silicate,9.352080572206987
NN_max,(Intercept),1.8963193193286216,0.6809556145524763,2.784791370836823,0.013250412320791908,0.030198412249221984,-0.030414186985201486,1.3338009470183603,0.4982200504622386,0.49043381706828426,1,-29.66543525893613,65.33087051787226,68.00198579156076,28.4643994602732,16,18,Max Nitrite + Nitrate,9.687574206221456
NN_max,Predictor_Values,0.4285947630346217,0.607206286792726,0.7058470446649466,0.49043381706828415,0.030198412249221984,-0.030414186985201486,1.3338009470183603,0.4982200504622386,0.49043381706828426,1,-29.66543525893613,65.33087051787226,68.00198579156076,28.4643994602732,16,18,Max Nitrite + Nitrate,9.687574206221456
NN_avg,(Intercept),3.051188440053431,1.0908808177086398,2.796995226721792,0.01292120100901667,0.02950342609069605,-0.03115260977863543,1.3342787804195684,0.4864054445340596,0.4955455140315659,1,-29.671882593493077,65.34376518698616,68.01488046067465,28.484797822046893,16,18,Mean Nitrite + Nitrate,9.70046887533536
NN_avg,Predictor_Values,-1.2552595736093537,1.7998417784699818,-0.6974277342736376,0.4955455140315659,0.02950342609069605,-0.03115260977863543,1.3342787804195684,0.4864054445340596,0.4955455140315659,1,-29.671882593493077,65.34376518698616,68.01488046067465,28.484797822046893,16,18,Mean Nitrite + Nitrate,9.70046887533536
phos_avg,(Intercept),2.3226800487094454,0.3037750596320129,7.646052482132977,1.4966289485004707e-6,0.15111500107820983,0.03793033455530448,1.2888084277268648,1.3351190202749634,0.2926620717155355,2,-28.466925243687434,64.93385048737487,68.49533751895953,24.9154074506969,15,18,Mean Phosphate,9.814087771654101
phos_avg,"poly(Predictor_Values, degree = 2)1",-2.0151189330334307,1.2888084277268648,-1.5635519520830536,0.13877111924173818,0.15111500107820983,0.03793033455530448,1.2888084277268648,1.3351190202749634,0.2926620717155355,2,-28.466925243687434,64.93385048737487,68.49533751895953,24.9154074506969,15,18,Mean Phosphate,9.814087771654101
phos_avg,"poly(Predictor_Values, degree = 2)2",-0.6120732013196408,1.288808427726865,-0.474914027679959,0.6416890751678024,0.15111500107820983,0.03793033455530448,1.2888084277268648,1.3351190202749634,0.2926620717155355,2,-28.466925243687434,64.93385048737487,68.49533751895953,24.9154074506969,15,18,Mean Phosphate,9.814087771654101
silicate_CV,(Intercept),2.3226800487094454,0.30517642140922474,7.610942018337844,1.5823596261734804e-6,0.14326485771297598,0.029033505408039506,1.2947539022202377,1.2541640698652987,0.3135807261313638,2,-28.54977111007791,65.09954222015583,68.66102925174047,25.14581500971799,15,18,Silicate CV,9.979779504435058
silicate_CV,"poly(Predictor_Values, degree = 2)1",-2.000491114499804,1.2947539022202377,-1.5450744045407947,0.1431617283596784,0.14326485771297598,0.029033505408039506,1.2947539022202377,1.2541640698652987,0.3135807261313638,2,-28.54977111007791,65.09954222015583,68.66102925174047,25.14581500971799,15,18,Silicate CV,9.979779504435058
silicate_CV,"poly(Predictor_Values, degree = 2)2",0.4505171027050025,1.2947539022202375,0.3479557790345007,0.7327082547297722,0.14326485771297598,0.029033505408039506,1.2947539022202377,1.2541640698652987,0.3135807261313638,2,-28.54977111007791,65.09954222015583,68.66102925174047,25.14581500971799,15,18,Silicate CV,9.979779504435058
silicate_max,(Intercept),1.8973549080967025,0.9837236984142237,1.928747788789947,0.07169668081895406,0.012871253886217227,-0.04882429274589417,1.3456635090483615,0.20862533179206763,0.6539867510969342,1,-29.824815997222146,65.64963199444429,68.32074726813278,28.972964473349595,16,18,Max Silicate,10.006335682793491
silicate_max,Predictor_Values,0.07367710334063547,0.16130544320935894,0.4567552208700712,0.6539867510969344,0.012871253886217227,-0.04882429274589417,1.3456635090483615,0.20862533179206763,0.6539867510969342,1,-29.824815997222146,65.64963199444429,68.32074726813278,28.972964473349595,16,18,Max Silicate,10.006335682793491
NN_CV,(Intercept),2.3226800487094454,0.3060744797690057,7.58861062334361,1.6395601859496675e-6,0.13821512138757167,0.023310470905914538,1.2985640411568518,1.2028679501499877,0.3277113784296986,2,-28.602662850854568,65.20532570170914,68.76681273329379,25.29402853478421,15,18,Nitrate + Nitrate CV,10.085562985988375
NN_CV,"poly(Predictor_Values, degree = 2)1",1.8344779479848103,1.2985640411568515,1.412697325540086,0.17815696667666742,0.13821512138757167,0.023310470905914538,1.2985640411568518,1.2028679501499877,0.3277113784296986,2,-28.602662850854568,65.20532570170914,68.76681273329379,25.29402853478421,15,18,Nitrate + Nitrate CV,10.085562985988375
NN_CV,"poly(Predictor_Values, degree = 2)2",-0.8315091655018598,1.2985640411568522,-0.6403297328032378,0.5316187134679273,0.13821512138757167,0.023310470905914538,1.2985640411568518,1.2028679501499877,0.3277113784296986,2,-28.602662850854568,65.20532570170914,68.76681273329379,25.29402853478421,15,18,Nitrate + Nitrate CV,10.085562985988375
phos_CV,(Intercept),2.3226800487094454,0.30648446887793634,7.578459219199456,1.6662770496517962e-6,0.13590484021823887,0.020692152247337448,1.3003034776316769,1.1795995962924106,0.33435805740804603,2,-28.626757854540433,65.25351570908086,68.81500274066552,25.36183700911549,15,18,Phosphate CV,10.13375299336009
phos_CV,"poly(Predictor_Values, degree = 2)1",1.908789536548271,1.3003034776316769,1.4679569572672893,0.16277137870408862,0.13590484021823887,0.020692152247337448,1.3003034776316769,1.1795995962924106,0.33435805740804603,2,-28.626757854540433,65.25351570908086,68.81500274066552,25.36183700911549,15,18,Phosphate CV,10.13375299336009
phos_CV,"poly(Predictor_Values, degree = 2)2",-0.5877336682449884,1.300303477631677,-0.45199730551783496,0.6577383091220799,0.13590484021823887,0.020692152247337448,1.3003034776316769,1.1795995962924106,0.33435805740804603,2,-28.626757854540433,65.25351570908086,68.81500274066552,25.36183700911549,15,18,Phosphate CV,10.13375299336009
ammonia_max,(Intercept),1.978030445898786,1.2984185380121398,1.5234151300143346,0.14717437686975138,0.004663649482213448,-0.057544872425148164,1.351246271509631,0.07496801626565505,0.7877392931040099,1,-29.899338228974436,65.79867645794887,68.46979173163737,29.213863780298865,16,18,Max Ammonia,10.155380146298072
ammonia_max,Predictor_Values,0.3760548452383293,1.3734510291551991,0.2738028784831435,0.7877392931040099,0.004663649482213448,-0.057544872425148164,1.351246271509631,0.07496801626565505,0.7877392931040099,1,-29.899338228974436,65.79867645794887,68.46979173163737,29.213863780298865,16,18,Max Ammonia,10.155380146298072
ammonia_CV,(Intercept),2.012878870800644,1.589119352025264,1.2666631164206243,0.22340532388730863,0.002468905947299312,-0.05987678743099445,1.3527352184311103,0.03960026448529135,0.8447709811847213,1,-29.91916162450814,65.83832324901627,68.50943852270477,29.278281138941818,16,18,Ammonia CV,10.19502693736547
ammonia_CV,Predictor_Values,37.03008144399985,186.08253935244284,0.19899815196451276,0.8447709811847214,0.002468905947299312,-0.05987678743099445,1.3527352184311103,0.03960026448529135,0.8447709811847213,1,-29.91916162450814,65.83832324901627,68.50943852270477,29.278281138941818,16,18,Ammonia CV,10.19502693736547
ammonia_min,(Intercept),2.2835283561715842,0.4288737310069652,5.324477092150226,6.843802903915763e-5,0.0011649973647282306,-0.06126219029997637,1.3536190340096843,0.018661698665418253,0.8930449272734426,1,-29.930918164484776,65.86183632896956,68.53295160265804,29.316551827732976,16,18,Min Ammonia,10.218540017318759
ammonia_min,Predictor_Values,0.6891519865497756,5.044747411184793,0.13660782798001844,0.8930449272734424,0.0011649973647282306,-0.06126219029997637,1.3536190340096843,0.018661698665418253,0.8930449272734426,1,-29.930918164484776,65.86183632896956,68.53295160265804,29.316551827732976,16,18,Min Ammonia,10.218540017318759
ammonia_avg,(Intercept),2.2211769967561525,1.807620840781074,1.228784790839422,0.23691975293114415,2.0337316154158406e-4,-0.06228391601586214,1.3542704727744825,0.0032546324895644037,0.9552122385358397,1,-29.93957870839781,65.87915741679562,68.55027269048412,29.344776214861128,16,18,Mean Ammonia,10.23586110514482
ammonia_avg,Predictor_Values,0.2942393047196771,5.157624353990059,0.057049386408307666,0.9552122385358397,2.0337316154158406e-4,-0.06228391601586214,1.3542704727744825,0.0032546324895644037,0.9552122385358397,1,-29.93957870839781,65.87915741679562,68.55027269048412,29.344776214861128,16,18,Mean Ammonia,10.23586110514482
silicate_min,(Intercept),2.3226800487094454,0.308370184243917,7.532116162281871,1.7941868076069264e-6,0.12523904518574588,0.008604251210512004,1.3083038903677124,1.0737708784596387,0.3665813992702174,2,-28.73716763297742,65.474335265954835,69.0358222975395,25.67488604326937,15,18,Min Silicate,10.354572550234067
silicate_min,"poly(Predictor_Values, degree = 2)1",1.9134483032079852,1.3083038903677124,1.462541170515201,0.16422886128936345,0.12523904518574588,0.008604251210512004,1.3083038903677124,1.0737708784596387,0.3665813992702174,2,-28.73716763297742,65.474335265954835,69.0358222975395,25.67488604326937,15,18,Min Silicate,10.354572550234067
silicate_min,"poly(Predictor_Values, degree = 2)2",-0.12072661852913999,1.3083038903677124,-0.09227719906512585,0.9276989448539299,0.12523904518574588,0.008604251210512004,1.3083038903677124,1.0737708784596387,0.3665813992702174,2,-28.73716763297742,65.474335265954835,69.0358222975395,25.67488604326937,15,18,Min Silicate,10.354572550234067
phos_max,(Intercept),2.3226800487094454,0.30968173882963335,7.500216375326,1.8881987917215214e-6,0.11778218566111749,1.5314374926655994e-4,1.3138683452164506,1.0013019212498666,0.39067774584953635,2,-28.813562567121053,65.6271251342421,69.18861216582677,25.893750428427207,15,18,Max Phosphate,10.507362418521339
phos_max,"poly(Predictor_Values, degree = 2)1",-1.3308842887189363,1.3138683452164506,-1.0129510263067358,0.3271450709963466,0.11778218566111749,1.5314374926655994e-4,1.3138683452164506,1.0013019212498666,0.39067774584953635,2,-28.813562567121053,65.6271251342421,69.18861216582677,25.893750428427207,15,18,Max Phosphate,10.507362418521339
phos_max,"poly(Predictor_Values, degree = 2)2",1.2983612557197848,1.3138683452164506,0.9881973794763195,0.33872933691953655,0.11778218566111749,1.5314374926655994e-4,1.3138683452164506,1.0013019212498666,0.39067774584953635,2,-28.813562567121053,65.6271251342421,69.18861216582677,25.893750428427207,15,18,Max Phosphate,10.507362418521339
silicate_max,(Intercept),2.3226800487094454,0.32523381801355666,7.141569910828368,3.3837987277804467e-6,0.026948056558401053,-0.1027922025671455,1.3798502291314645,0.20770774422705648,0.8147421465379971,2,-29.695548932498934,67.39109786499787,70.95258489658252,28.55979982251232,15,18,Max Silicate,12.271335149277107
silicate_max,"poly(Predictor_Values, degree = 2)1",0.6146388332921783,1.3798502291314638,0.4454388022090325,0.6623640846942942,0.026948056558401053,-0.1027922025671455,1.3798502291314645,0.20770774422705648,0.8147421465379971,2,-29.695548932498934,67.39109786499787,70.95258489658252,28.55979982251232,15,18,Max Silicate,12.271335149277107
silicate_max,"poly(Predictor_Values, degree = 2)2",0.6427788506455961,1.3798502291314645,0.4658323324337802,0.6480277756017936,0.026948056558401053,-0.1027922025671455,1.3798502291314645,0.20770774422705648,0.8147421465379971,2,-29.695548932498934,67.39109786499787,70.95258489658252,28.55979982251232,15,18,Max Silicate,12.271335149277107
ammonia_CV,(Intercept),2.3226800487094454,0.32850315901292115,7.070495320923493,3.8062113136291205e-6,0.007286952547775844,-0.12507478711252062,1.3937208682754354,0.05505331500233863,0.9466250104078289,2,-29.87558656433564,67.75117312867128,71.31266016025594,29.136867879996505,15,18,Ammonia CV,12.631410412950515
ammonia_CV,"poly(Predictor_Values, degree = 2)1",0.26919180856509983,1.3937208682754352,0.19314614188004006,0.8494354681535593,0.007286952547775844,-0.12507478711252062,1.3937208682754354,0.05505331500233863,0.9466250104078289,2,-29.87558656433564,67.75117312867128,71.31266016025594,29.136867879996505,15,18,Ammonia CV,12.631410412950515
ammonia_CV,"poly(Predictor_Values, degree = 2)2",-0.37604954320582973,1.3937208682754354,-0.2698169710776782,0.7909776817569106,0.007286952547775844,-0.12507478711252062,1.3937208682754354,0.05505331500233863,0.9466250104078289,2,-29.87558656433564,67.75117312867128,71.31266016025594,29.136867879996505,15,18,Ammonia CV,12.631410412950515
ammonia_max,(Intercept),2.3226800487094454,0.3285597028382604,7.069278516643983,3.8139069384571776e-6,0.006945180345663822,-0.12546212894158093,1.393960763409425,0.05245314917318443,0.9490720343430022,2,-29.87868455972607,67.75736911945214,71.3188561510368,29.146899148874805,15,18,Max Ammonia,12.637606403731368
ammonia_max,"poly(Predictor_Values, degree = 2)1",0.36997511867895067,1.393960763409425,0.2654128641139406,0.7943043981450113,0.006945180345663822,-0.12546212894158093,1.393960763409425,0.05245314917318443,0.9490720343430022,2,-29.87868455972607,67.75736911945214,71.3188561510368,29.146899148874805,15,18,Max Ammonia,12.637606403731368
ammonia_max,"poly(Predictor_Values, degree = 2)2",0.2587752527272559,1.3939607634094253,0.18564027017111245,0.8552138851198842,0.006945180345663822,-0.12546212894158093,1.393960763409425,0.05245314917318443,0.9490720343430022,2,-29.87868455972607,67.75736911945214,71.3188561510368,29.146899148874805,15,18,Max Ammonia,12.637606403731368
ammonia_min,(Intercept),2.3226800487094454,0.329405825241982,7.051120140341178,3.93070762300579e-6,0.0018238715290879851,-0.13126627893370024,1.3975505567457374,0.013704030859878966,0.9864017765796906,2,-29.924979421728626,67.84995884345724,71.4114458750419,29.297213379904807,15,18,Min Ammonia,12.730196127736477
ammonia_min,"poly(Predictor_Values, degree = 2)1",0.18491495614847359,1.3975505567457374,0.13231360773026832,0.8964948050897975,0.0018238715290879851,-0.13126627893370024,1.3975505567457374,0.013704030859878966,0.9864017765796906,2,-29.924979421728626,67.84995884345724,71.4114458750419,29.297213379904807,15,18,Min Ammonia,12.730196127736477
ammonia_min,"poly(Predictor_Values, degree = 2)2",-0.13906274780891006,1.3975505567457376,-0.09950462767710117,0.922055285080855,0.0018238715290879851,-0.13126627893370024,1.3975505567457374,0.013704030859878966,0.9864017765796906,2,-29.924979421728626,67.84995884345724,71.4114458750419,29.297213379904807,15,18,Min Ammonia,12.730196127736477
ammonia_avg,(Intercept),2.3226800487094454,0.3294508049358511,7.0501574557139275,3.937003687687499e-6,0.0015512550870756948,-0.13157524423464761,1.3977413894250408,0.011652489136117208,0.9884240761359133,2,-29.927437117238757,67.8548742344775,71.41636126606217,29.305214875677652,15,18,Mean Ammonia,12.735111518756739
ammonia_avg,"poly(Predictor_Values, degree = 2)1",0.0772602995026722,1.3977413894250408,0.05527510316801389,0.9566488238336256,0.0015512550870756948,-0.13157524423464761,1.3977413894250408,0.011652489136117208,0.9884240761359133,2,-29.927437117238757,67.8548742344775,71.41636126606217,29.305214875677652,15,18,Mean Ammonia,12.735111518756739
ammonia_avg,"poly(Predictor_Values, degree = 2)2",-0.19890032474452896,1.3977413894250408,-0.14230123415487206,0.8887358466116008,0.0015512550870756948,-0.13157524423464761,1.3977413894250408,0.011652489136117208,0.9884240761359133,2,-29.927437117238757,67.8548742344775,71.41636126606217,29.305214875677652,15,18,Mean Ammonia,12.735111518756739
