Predictor_Variable,term,estimate,std.error,statistic,p.value,r.squared,adj.r.squared,sigma,statistic1,p.value1,df,logLik,AIC,BIC,deviance,df.residual,nobs
phos_avg,"poly(Predictor_Values, degree = 2)1",0.06894821820342509,1.3065897452688604,0.052769599985829856,0.9585687241427483,0.0038059493396802773,-0.12071830699285968,1.3065897452688606,0.03056391944647758,0.9699549196488002,2,-30.40824409479596,68.81648818959192,72.59424410625769,27.31482819906794,16,19
phos_avg,"poly(Predictor_Values, degree = 2)2",-0.315598113592125,1.3065897452688604,-0.2415433878422056,0.8122023520790005,0.0038059493396802773,-0.12071830699285968,1.3065897452688606,0.03056391944647758,0.9699549196488002,2,-30.40824409479596,68.81648818959192,72.59424410625769,27.31482819906794,16,19
NN_avg,(Intercept),2.9875362048519,0.28383304734555853,10.525681321437743,1.3404381994953338e-8,0.1068076926145324,-0.004841345808651143,1.2371995702164853,0.9566378190352085,0.4050977140185896,2,-29.371412564534687,66.74282512906937,70.52058104573513,24.490604424701694,16,19
NN_avg,"poly(Predictor_Values, degree = 2)1",1.5749711573225713,1.2371995702164853,1.273013016846573,0.22120001356998648,0.1068076926145324,-0.004841345808651143,1.2371995702164853,0.9566378190352085,0.4050977140185896,2,-29.371412564534687,66.74282512906937,70.52058104573513,24.490604424701694,16,19
NN_avg,"poly(Predictor_Values, degree = 2)2",0.6693621247610105,1.2371995702164855,0.5410300333711604,0.5959399061102064,0.1068076926145324,-0.004841345808651143,1.2371995702164853,0.9566378190352085,0.4050977140185896,2,-29.371412564534687,66.74282512906937,70.52058104573513,24.490604424701694,16,19
silicate_avg,(Intercept),2.9875362048519,0.27478371451099776,10.872319017043962,8.476204822052865e-9,0.16285433225565685,0.05821112378761395,1.1977544428841702,1.5562819091636615,0.24121720042684644,2,-28.755776306607526,65.51155261321506,69.28930852988081,22.953851287180306,16,19
silicate_avg,"poly(Predictor_Values, degree = 2)1",-0.6886118418891913,1.1977544428841707,-0.5749190462036832,0.5733422898719944,0.16285433225565685,0.05821112378761395,1.1977544428841702,1.5562819091636615,0.24121720042684644,2,-28.755776306607526,65.51155261321506,69.28930852988081,22.953851287180306,16,19
silicate_avg,"poly(Predictor_Values, degree = 2)2",-1.9977854412308507,1.1977544428841707,-1.6679424176630229,0.11477627011461022,0.16285433225565685,0.05821112378761395,1.1977544428841702,1.5562819091636615,0.24121720042684644,2,-28.755776306607526,65.51155261321506,69.28930852988081,22.953851287180306,16,19
ammonia_avg,(Intercept),2.9875362048519,0.2906944145895476,10.27723979172499,1.8750406519962196e-8,0.06310174796572507,-0.054010533538559224,1.2671075766475535,0.5388140949454271,0.5936622442346537,2,-29.825253972224072,67.65050794444815,71.4282638611139,25.688985772762173,16,19
ammonia_avg,"poly(Predictor_Values, degree = 2)1",-0.6745916407714428,1.2671075766475535,-0.532387031065067,0.6017737322743146,0.06310174796572507,-0.054010533538559224,1.2671075766475535,0.5388140949454271,0.5936622442346537,2,-29.825253972224072,67.65050794444815,71.4282638611139,25.688985772762173,16,19
