Predictor_Variable,term,estimate,std.error,statistic,p.value,r.squared,adj.r.squared,sigma,statistic1,p.value1,df,logLik,AIC,BIC,deviance,df.residual,nobs
NN_max,(Intercept),1.8963193193286216,0.6809556145524763,2.784791370836823,0.013250412320791908,0.030198412249221984,-0.030414186985201486,1.3338009470183603,0.4982200504622386,0.49043381706828426,1,-29.66543525893613,65.33087051787226,68.00198579156076,28.4643994602732,16,18
NN_max,Predictor_Values,0.4285947630346217,0.607206286792726,0.7058470446649466,0.49043381706828415,0.030198412249221984,-0.030414186985201486,1.3338009470183603,0.4982200504622386,0.49043381706828426,1,-29.66543525893613,65.33087051787226,68.00198579156076,28.4643994602732,16,18
silicate_max,(Intercept),1.8973549080967025,0.9837236984142237,1.928747788789947,0.07169668081895406,0.012871253886217227,-0.04882429274589417,1.3456635090483615,0.20862533179206763,0.6539867510969342,1,-29.824815997222146,65.64963199444429,68.32074726813278,28.972964473349595,16,18
silicate_max,Predictor_Values,0.07367710334063547,0.16130544320935894,0.4567552208700712,0.6539867510969344,0.012871253886217227,-0.04882429274589417,1.3456635090483615,0.20862533179206763,0.6539867510969342,1,-29.824815997222146,65.64963199444429,68.32074726813278,28.972964473349595,16,18
ammonia_max,(Intercept),1.978030445898786,1.2984185380121398,1.5234151300143346,0.14717437686975138,0.004663649482213448,-0.057544872425148164,1.351246271509631,0.07496801626565505,0.7877392931040099,1,-29.899338228974436,65.79867645794887,68.46979173163737,29.213863780298865,16,18
ammonia_max,Predictor_Values,0.3760548452383293,1.3734510291551991,0.2738028784831435,0.7877392931040099,0.004663649482213448,-0.057544872425148164,1.351246271509631,0.07496801626565505,0.7877392931040099,1,-29.899338228974436,65.79867645794887,68.46979173163737,29.213863780298865,16,18
sal_min,(Intercept),50.084175521970735,48.629737633427666,1.0299084050073777,0.3183713897909263,0.05707342266678946,-0.0018594884165361591,1.208950848317711,0.9684473686713515,0.3397160062849196,1,-27.89639876445564,61.79279752891128,64.46391280259976,23.38499445836981,16,18
sal_min,Predictor_Values,-1.3287881990484027,1.3502610832383777,-0.9840972353743057,0.3397160062849196,0.05707342266678946,-0.0018594884165361591,1.208950848317711,0.9684473686713515,0.3397160062849196,1,-27.89639876445564,61.79279752891128,64.46391280259976,23.38499445836981,16,18
temp_min,(Intercept),20.41510631999152,19.258653482132942,1.060048478411612,0.30486338896029086,0.05280342003814787,-0.00639636620946793,1.2116850974059796,0.891952883364921,0.3589930953977909,1,-27.937062875560486,61.87412575112097,64.54524102480946,23.490892404411813,16,18
temp_min,Predictor_Values,-0.6776875939954292,0.7175605903155113,-0.9444325721643242,0.3589930953977909,0.05280342003814787,-0.00639636620946793,1.2116850974059796,0.891952883364921,0.3589930953977909,1,-27.937062875560486,61.87412575112097,64.54524102480946,23.490892404411813,16,18
TA_min,(Intercept),58.31824481050568,19.983965440960645,2.918251884632076,0.010052697718960705,0.32995192579253196,0.2880739211545652,1.0191138118258771,7.87888364416953,0.012658929680968427,1,-24.8216481558254,55.6432963116508,58.31441158533929,16.617487383268312,16,18
TA_min,Predictor_Values,-0.024695715213879626,0.008798107515567909,-2.8069349198315114,0.012658929680968404,0.32995192579253196,0.2880739211545652,1.0191138118258771,7.87888364416953,0.012658929680968427,1,-24.8216481558254,55.6432963116508,58.31441158533929,16.617487383268312,16,18
pH_min,(Intercept),28.020636963219665,42.01743155867827,0.6668812424692887,0.5143508860577906,0.023009289227730503,-0.0380526301955364,1.2305943678827382,0.37681896417692884,0.5479397902136955,1,-28.215797291382344,62.43159458276469,65.10270985645317,24.229799972235462,16,18
pH_min,Predictor_Values,-3.2822767231441086,5.346983170569983,-0.6138558170913826,0.5479397902136955,0.023009289227730503,-0.0380526301955364,1.2305943678827382,0.37681896417692884,0.5479397902136955,1,-28.215797291382344,62.43159458276469,65.10270985645317,24.229799972235462,16,18
phos_min,(Intercept),5.070870184338595,1.4002708339920373,3.621349571269747,0.002293405226733778,0.20075124280979534,0.15079819548540752,1.210850598715937,4.0187987232519795,0.062220838679507166,1,-27.924661838879004,61.84932367775801,64.5204389514465,23.45854675857189,16,18
phos_min,Predictor_Values,-18.390805262604527,9.1738707676563,-2.0046941720003026,0.062220838679507194,0.20075124280979534,0.15079819548540752,1.210850598715937,4.0187987232519795,0.062220838679507166,1,-27.924661838879004,61.84932367775801,64.5204389514465,23.45854675857189,16,18
NN_min,(Intercept),3.2188112345497917,0.5747868368396276,5.600008608839938,3.987110299499649e-5,0.16959625086409333,0.11769601654309914,1.2342246805721635,3.2677357449904605,0.08949127211018887,1,-28.268819987471886,62.53763997494377,65.20875524863226,24.37296899413535,16,18
NN_min,Predictor_Values,-3.1382025963280595,1.736031147701715,-1.8076879556467875,0.08949127211018879,0.16959625086409333,0.11769601654309914,1.2342246805721635,3.2677357449904605,0.08949127211018887,1,-28.268819987471886,62.53763997494377,65.20875524863226,24.37296899413535,16,18
silicate_min,(Intercept),1.2668053876729681,0.7603331789019524,1.6661187790100727,0.11514347054974616,0.1247424677994352,0.07003887203689996,1.2671192958757587,2.2803339718459097,0.1505188149652548,1,-28.74227523227412,63.48455046454824,66.15566573823673,25.68946095969085,16,18
silicate_min,Predictor_Values,0.5901045310974625,0.3907776534561726,1.5100774721337675,0.15051881496525482,0.1247424677994352,0.07003887203689996,1.2671192958757587,2.2803339718459097,0.1505188149652548,1,-28.74227523227412,63.48455046454824,66.15566573823673,25.68946095969085,16,18
ammonia_min,(Intercept),2.2835283561715842,0.4288737310069652,5.324477092150226,6.843802903915763e-5,0.0011649973647282306,-0.06126219029997637,1.3536190340096843,0.018661698665418253,0.8930449272734426,1,-29.930918164484776,65.86183632896956,68.53295160265804,29.316551827732976,16,18
ammonia_min,Predictor_Values,0.6891519865497756,5.044747411184793,0.13660782798001844,0.8930449272734424,0.0011649973647282306,-0.06126219029997637,1.3536190340096843,0.018661698665418253,0.8930449272734426,1,-29.930918164484776,65.86183632896956,68.53295160265804,29.316551827732976,16,18
sal_CV,(Intercept),1.331023164407994,1.0928541914432113,1.2179329821211184,0.2409060923783489,0.04332224228458641,-0.016470117572626952,1.2177343149516289,0.7245447811065114,0.40721663911031136,1,-28.026702515632877,62.053405031265754,64.72452030495424,23.726029788971402,16,18
sal_CV,Predictor_Values,14890.476249596235,17493.470297456344,0.851201962583799,0.4072166391103115,0.04332224228458641,-0.016470117572626952,1.2177343149516289,0.7245447811065114,0.40721663911031136,1,-28.026702515632877,62.053405031265754,64.72452030495424,23.726029788971402,16,18
temp_CV,(Intercept),0.35290552523678664,0.8525921433561684,0.4139206864463929,0.684427605108038,0.24926521527015985,0.2023442912245449,1.0787305428466352,5.312453246398819,0.03490914558694058,1,-25.844974953672494,57.68994990734499,60.36106518103348,18.61855334512314,16,18
temp_CV,Predictor_Values,5463.374651209054,2370.3551590322863,2.3048759720207976,0.03490914558694063,0.24926521527015985,0.2023442912245449,1.0787305428466352,5.312453246398819,0.03490914558694058,1,-25.844974953672494,57.68994990734499,60.36106518103348,18.61855334512314,16,18
TA_CV,(Intercept),0.13007620947848048,0.823008763913186,0.15804960430798207,0.8763952340924732,0.3082148855524751,0.2649783158995048,1.0355124201318757,7.128569357520737,0.0167723836908004,1,-25.108981406839867,56.21796281367973,58.889078087368226,17.15657555595799,16,18
TA_CV,Predictor_Values,17738.120604118565,6643.644932787411,2.6699380812147573,0.016772383690800374,0.3082148855524751,0.2649783158995048,1.0355124201318757,7.128569357520737,0.0167723836908004,1,-25.108981406839867,56.21796281367973,58.889078087368226,17.15657555595799,16,18
pH_CV,(Intercept),1.235352874738389,1.2048463142908248,1.025319876971629,0.3204650095602798,0.043091096547242365,-0.016715709918554866,1.2178814162581844,0.7205048905576582,0.4084990484407076,1,-28.028876769549278,62.057753539098556,64.72886881278706,23.731762305072653,16,18
pH_CV,Predictor_Values,11271.048534537304,13278.403245913727,0.8488255949001877,0.4084990484407077,0.043091096547242365,-0.016715709918554866,1.2178814162581844,0.7205048905576582,0.4084990484407076,1,-28.028876769549278,62.057753539098556,64.72886881278706,23.731762305072653,16,18
phos_CV,(Intercept),0.9494178581694379,0.9596274738891685,0.989360855126049,0.3372134901590286,0.12413577403443395,0.0693942599115861,1.2675583781897435,2.267671547335269,0.15158463829828922,1,-28.748511513763994,63.49702302752799,66.16813830121649,25.7072678739042,16,18
phos_CV,Predictor_Values,830.0373537313368,551.1979093489718,1.5058789949180076,0.15158463829828922,0.12413577403443395,0.0693942599115861,1.2675583781897435,2.267671547335269,0.15158463829828922,1,-28.748511513763994,63.49702302752799,66.16813830121649,25.7072678739042,16,18
NN_CV,(Intercept),1.6121698373174012,0.5778013129801969,2.790180293987417,0.013104052332938423,0.11465839450969234,0.0593245441665482,1.2743977996267934,2.0721202988524423,0.1692907287284216,1,-28.845373831078852,63.690747662157705,66.3618629358462,25.985436027097805,16,18
NN_CV,Predictor_Values,181.3968878959456,126.01503062366348,1.4394861231885647,0.16929072872842152,0.11465839450969234,0.0593245441665482,1.2743977996267934,2.0721202988524423,0.1692907287284216,1,-28.845373831078852,63.690747662157705,66.3618629358462,25.985436027097805,16,18
silicate_CV,(Intercept),3.780329443038141,0.9639294065032817,3.9217907634455704,0.0012166321472804396,0.13634967865091793,0.08237153356660032,1.2586893150602063,2.526016380109583,0.13154503790878394,1,-28.62212343815642,63.24424687631284,65.91536215000133,25.3487806695477,16,18
silicate_CV,Predictor_Values,-356.13924858420904,224.07930913434637,-1.5893446385569063,0.13154503790878394,0.13634967865091793,0.08237153356660032,1.2586893150602063,2.526016380109583,0.13154503790878394,1,-28.62212343815642,63.24424687631284,65.91536215000133,25.3487806695477,16,18
ammonia_CV,(Intercept),2.012878870800644,1.589119352025264,1.2666631164206243,0.22340532388730863,0.002468905947299312,-0.05987678743099445,1.3527352184311103,0.03960026448529135,0.8447709811847213,1,-29.91916162450814,65.83832324901627,68.50943852270477,29.278281138941818,16,18
ammonia_CV,Predictor_Values,37.03008144399985,186.08253935244284,0.19899815196451276,0.8447709811847214,0.002468905947299312,-0.05987678743099445,1.3527352184311103,0.03960026448529135,0.8447709811847213,1,-29.91916162450814,65.83832324901627,68.50943852270477,29.278281138941818,16,18
