Predictor_Variable,term,estimate,std.error,statistic,p.value,r.squared,adj.r.squared,sigma,statistic1,p.value1,df,logLik,AIC,BIC,deviance,df.residual,nobs,Predictor,delAIC
TA_CV,"poly(Predictor_Values, degree = 2)2",1.810413263315759,1.1788172524951332,1.5357878920449828,0.14541237744851224,0.14449429560842583,0.030426868356215997,1.1788172524951332,1.2667445833501647,0.3102214495131694,2,-26.861208520037213,61.722417040074426,65.28390407165908,20.84415172170262,15,18,TA CV,3.717891585934666
sal_CV,(Intercept),3.057143713155445,0.282127517159781,10.836035222413459,1.720270860013044e-8,0.1179497203432875,3.4301638905920306e-4,1.196965683258031,1.0029166397622424,0.39012166132116877,2,-27.13621521627363,62.27243043254726,65.83391746413191,21.490902703460478,15,18,Salinity CV,4.2679049784075005
sal_CV,"poly(Predictor_Values, degree = 2)1",-0.3567307195225561,1.1969656832580313,-0.2980291954165032,0.7697692312501639,0.1179497203432875,3.4301638905920306e-4,1.196965683258031,1.0029166397622424,0.39012166132116877,2,-27.13621521627363,62.27243043254726,65.83391746413191,21.490902703460478,15,18,Salinity CV,4.2679049784075005
sal_CV,"poly(Predictor_Values, degree = 2)2",-1.6572731771569336,1.196965683258031,-1.3845619806292087,0.18643797016220548,0.1179497203432875,3.4301638905920306e-4,1.196965683258031,1.0029166397622424,0.39012166132116877,2,-27.13621521627363,62.27243043254726,65.83391746413191,21.490902703460478,15,18,Salinity CV,4.2679049784075005
sal_avg,(Intercept),3.057143713155445,0.2824513054414115,10.823613324703093,1.7469113954861034e-8,0.11592395956251553,-0.001952845829149119,1.1983394005956889,0.9834331629309055,0.39689182724726946,2,-27.156861366908448,62.313722733816896,65.87520976540155,21.540259785300528,15,18,Mean Salinity,4.309197279677136
sal_avg,"poly(Predictor_Values, degree = 2)1",-0.8548385543567444,1.1983394005956889,-0.713352622747619,0.4865787945593453,0.11592395956251553,-0.001952845829149119,1.1983394005956889,0.9834331629309055,0.39689182724726946,2,-27.156861366908448,62.313722733816896,65.87520976540155,21.540259785300528,15,18,Mean Salinity,4.309197279677136
sal_avg,"poly(Predictor_Values, degree = 2)2",-1.446964116389946,1.1983394005956893,-1.2074743730120752,0.24594499893860133,0.11592395956251553,-0.001952845829149119,1.1983394005956889,0.9834331629309055,0.39689182724726946,2,-27.156861366908448,62.313722733816896,65.87520976540155,21.540259785300528,15,18,Mean Salinity,4.309197279677136
temp_min,(Intercept),-77.55006817505246,67.34898094656059,-1.1514660962217993,0.26645730399719764,0.08217384752163207,0.024809712991734068,1.1822270194702467,1.432495202708991,0.2487912572236246,1,-27.494045635825874,60.98809127165175,63.65920654534024,22.362571609048047,16,18,Min Temperature,4.458773553042434
temp_min,Predictor_Values,2.984346978460122,2.4934618469214502,1.1968689162598347,0.2487912572236246,0.08217384752163207,0.024809712991734068,1.1822270194702467,1.432495202708991,0.2487912572236246,1,-27.494045635825874,60.98809127165175,63.65920654534024,22.362571609048047,16,18,Min Temperature,4.458773553042434
sal_min,(Intercept),3.057143713155445,0.28493065481319996,10.729430693091633,1.9636784922292106e-8,0.10033505133744891,-0.019620275150891153,1.2088583891180222,0.8364368158941375,0.4524868931115958,2,-27.314175401840338,62.628350803680675,66.18983783526534,21.920079074115296,15,18,Min Salinity,4.623825349540915
sal_min,"poly(Predictor_Values, degree = 2)1",0.3023278628641079,1.2088583891180222,0.250093696321771,0.8059077596950472,0.10033505133744891,-0.019620275150891153,1.2088583891180222,0.8364368158941375,0.4524868931115958,2,-27.314175401840338,62.628350803680675,66.18983783526534,21.920079074115296,15,18,Min Salinity,4.623825349540915
sal_min,"poly(Predictor_Values, degree = 2)2",-1.534024994143223,1.208858389118022,-1.268986514841032,0.22378427352677652,0.10033505133744891,-0.019620275150891153,1.2088583891180222,0.8364368158941375,0.4524868931115958,2,-27.314175401840338,62.628350803680675,66.18983783526534,21.920079074115296,15,18,Min Salinity,4.623825349540915
pH_CV,(Intercept),6.778441716634006,3.3171596708208986,2.043447524175568,0.0578359001765027,0.07340585708176478,0.015493723149375138,1.187860502845762,1.267538460376256,0.27683355762685463,1,-27.57961453635806,61.15922907271612,63.830344346404615,22.576201187535787,16,18,pH CV,4.6299113541068095
pH_CV,Predictor_Values,-58838.9347073842,52261.78370679474,-1.1258501056429564,0.27683355762685463,0.07340585708176478,0.015493723149375138,1.187860502845762,1.267538460376256,0.27683355762685463,1,-27.57961453635806,61.15922907271612,63.830344346404615,22.576201187535787,16,18,pH CV,4.6299113541068095
temp_avg,(Intercept),3.057143713155445,0.2870614171613151,10.649789663086185,2.1692031680385558e-8,0.08682902875730021,-0.03492710074172645,1.2178984481507176,0.7131388712384649,0.5059885968216243,2,-27.448281804904312,62.896563609808624,66.45805064139329,22.249149450118896,15,18,Mean Temperature,4.892038155668864
temp_avg,"poly(Predictor_Values, degree = 2)1",0.9823620020829792,1.217898448150718,0.8066041988760375,0.4324980622732144,0.08682902875730021,-0.03492710074172645,1.2178984481507176,0.7131388712384649,0.5059885968216243,2,-27.448281804904312,62.896563609808624,66.45805064139329,22.249149450118896,15,18,Mean Temperature,4.892038155668864
temp_avg,"poly(Predictor_Values, degree = 2)2",-1.0726273072134676,1.217898448150718,-0.8807198242531361,0.3923625898986157,0.08682902875730021,-0.03492710074172645,1.2178984481507176,0.7131388712384649,0.5059885968216243,2,-27.448281804904312,62.896563609808624,66.45805064139329,22.249149450118896,15,18,Mean Temperature,4.892038155668864
pH_min,(Intercept),3.057143713155445,0.2872592011995951,10.642457057559186,2.1892387807818633e-8,0.08557025379490227,-0.036353712365777335,1.218737574758787,0.7018329249733557,0.511243251665324,2,-27.460679454286772,62.921358908573545,66.4828459401582,22.279819141933945,15,18,Min pH,4.916833454433785
pH_min,"poly(Predictor_Values, degree = 2)1",0.5301963942301466,1.2187375747587872,0.4350373740918616,0.6697294650214478,0.08557025379490227,-0.036353712365777335,1.218737574758787,0.7018329249733557,0.511243251665324,2,-27.460679454286772,62.921358908573545,66.4828459401582,22.279819141933945,15,18,Min pH,4.916833454433785
pH_min,"poly(Predictor_Values, degree = 2)2",1.343051203434478,1.2187375747587865,1.1020019660100293,0.28782931668324524,0.08557025379490227,-0.036353712365777335,1.218737574758787,0.7018329249733557,0.511243251665324,2,-27.460679454286772,62.921358908573545,66.4828459401582,22.279819141933945,15,18,Min pH,4.916833454433785
temp_min,(Intercept),3.057143713155445,0.28779213669929554,10.622749280845547,2.244065242801273e-8,0.08217412840498871,-0.04020265447434612,1.2209986285934262,0.6714846269983539,0.5256567134450965,2,-27.494042881545454,62.98808576309091,66.54957279467557,22.362564765405416,15,18,Min Temperature,4.983560308951148
temp_min,"poly(Predictor_Values, degree = 2)1",1.4149707715664404,1.2209986285934262,1.1588635223910673,0.2646288158677204,0.08217412840498871,-0.04020265447434612,1.2209986285934262,0.6714846269983539,0.5256567134450965,2,-27.494042881545454,62.98808576309091,66.54957279467557,22.362564765405416,15,18,Min Temperature,4.983560308951148
temp_min,"poly(Predictor_Values, degree = 2)2",-0.002616035673613357,1.2209986285934262,-0.0021425377656869235,0.9983187384343062,0.08217412840498871,-0.04020265447434612,1.2209986285934262,0.6714846269983539,0.5256567134450965,2,-27.494042881545454,62.98808576309091,66.54957279467557,22.362564765405416,15,18,Min Temperature,4.983560308951148
temp_avg,(Intercept),-100.84435729240138,127.90758555452955,-0.7884157679562283,0.4419791355603455,0.0396078980183075,-0.02041660835554837,1.2093303619746283,0.6598621198417565,0.42852988258150426,1,-27.902048434850887,61.80409686970177,64.47521214339027,23.399678790298964,16,18,Mean Temperature,5.27477915109246
temp_avg,Predictor_Values,3.6811959838500203,4.531712405619871,0.8123189766598808,0.4285298825815044,0.0396078980183075,-0.02041660835554837,1.2093303619746283,0.6598621198417565,0.42852988258150426,1,-27.902048434850887,61.80409686970177,64.47521214339027,23.399678790298964,16,18,Mean Temperature,5.27477915109246
pH_avg,(Intercept),244.87585339256506,316.95093800408074,0.7725986076413262,0.4510227782023789,0.03510399895282452,-0.02520200111262394,1.2121627108817314,0.5820979490386877,0.45659347060967226,1,-27.944156590475593,61.88831318095119,64.55942845463969,23.50941500243437,16,18,pH_avg,5.358995462341873
pH_avg,Predictor_Values,-30.183651810783218,39.561590910963666,-0.7629534383163153,0.45659347060967237,0.03510399895282452,-0.02520200111262394,1.2121627108817314,0.5820979490386877,0.45659347060967226,1,-27.944156590475593,61.88831318095119,64.55942845463969,23.50941500243437,16,18,pH_avg,5.358995462341873
sal_max,(Intercept),79.6240740547356,102.70922606588204,0.7752377961027703,0.4495058545665638,0.033567460462596364,-0.026834573258491368,1.2131274748335144,0.555733944615133,0.46679534975048953,1,-27.958477146547903,61.916954293095806,64.5880695667843,23.546852323135028,16,18,Max Salinity,5.387636574486493
sal_max,Predictor_Values,-2.0892969698301256,2.802636102292997,-0.7454756499142904,0.4667953497504893,0.033567460462596364,-0.026834573258491368,1.2131274748335144,0.555733944615133,0.46679534975048953,1,-27.958477146547903,61.916954293095806,64.5880695667843,23.546852323135028,16,18,Max Salinity,5.387636574486493
silicate_CV,(Intercept),2.9875362048519,0.26000725239399125,11.49020335911577,3.8489381743868184e-9,0.2504683470644514,0.15677689044750787,1.1333453377730818,2.6733317647999466,0.09961387248628095,2,-27.705555656047466,63.41111131209493,67.1888672287607,20.551546474431696,16,19,Silicate CV,5.4065858579551715
silicate_CV,"poly(Predictor_Values, degree = 2)1",2.0970741467363907,1.1333453377730822,1.8503399421547413,0.08281869088466064,0.2504683470644514,0.15677689044750787,1.1333453377730818,2.6733317647999466,0.09961387248628095,2,-27.705555656047466,63.41111131209493,67.1888672287607,20.551546474431696,16,19,Silicate CV,5.4065858579551715
silicate_CV,"poly(Predictor_Values, degree = 2)2",-1.571597204700496,1.1333453377730822,-1.386688727893422,0.1845551548698366,0.2504683470644514,0.15677689044750787,1.1333453377730818,2.6733317647999466,0.09961387248628095,2,-27.705555656047466,63.41111131209493,67.1888672287607,20.551546474431696,16,19,Silicate CV,5.4065858579551715
sal_avg,(Intercept),211.22652625132255,295.9656152219972,0.7136860344161474,0.4857025058071174,0.02999210075728341,-0.030633392945386362,1.2153694124478445,0.4947110353340123,0.49194239391708094,1,-27.99171160423535,61.9834232084707,64.65453848215918,23.633964939421098,16,18,Mean Salinity,5.454105489861384
sal_avg,Predictor_Values,-5.706756044977252,8.113598416941251,-0.7033569757484551,0.4919423939170806,0.02999210075728341,-0.030633392945386362,1.2153694124478445,0.4947110353340123,0.49194239391708094,1,-27.99171160423535,61.9834232084707,64.65453848215918,23.633964939421098,16,18,Mean Salinity,5.454105489861384
sal_max,(Intercept),3.057143713155445,0.2924010536333283,10.455310181573802,2.772905903090744e-8,0.052541241988175405,-0.07378659241340113,1.2405526071013069,0.4159118395171324,0.6671175404494876,2,-27.780024348718694,63.56004869743739,67.12153572902204,23.08456156478774,15,18,Max Salinity,5.555523243297628
sal_max,"poly(Predictor_Values, degree = 2)1",-0.9043569927305324,1.240552607101307,-0.7289952780347347,0.4772335302531887,0.052541241988175405,-0.07378659241340113,1.2405526071013069,0.4159118395171324,0.6671175404494876,2,-27.780024348718694,63.56004869743739,67.12153572902204,23.08456156478774,15,18,Max Salinity,5.555523243297628
sal_max,"poly(Predictor_Values, degree = 2)2",-0.67991967051045,1.240552607101307,-0.5480780634520288,0.5917020016137924,0.052541241988175405,-0.07378659241340113,1.2405526071013069,0.4159118395171324,0.6671175404494876,2,-27.780024348718694,63.56004869743739,67.12153572902204,23.08456156478774,15,18,Max Salinity,5.555523243297628
pH_avg,(Intercept),3.057143713155445,0.292870879949381,10.438537671221644,2.83271963838635e-8,0.04949406636507335,-0.07724005811958357,1.2425459113456712,0.3905346453950954,0.6833783919830614,2,-27.80892331010826,63.61784662021652,67.17933365180117,23.15880512702767,15,18,pH_avg,5.613321166076759
pH_avg,"poly(Predictor_Values, degree = 2)1",-0.9248237080662608,1.2425459113456712,-0.744297413577806,0.46819729364896145,0.04949406636507335,-0.07724005811958357,1.2425459113456712,0.3905346453950954,0.6833783919830614,2,-27.80892331010826,63.61784662021652,67.17933365180117,23.15880512702767,15,18,pH_avg,5.613321166076759
pH_avg,"poly(Predictor_Values, degree = 2)2",0.5921231927616817,1.2425459113456712,0.47654029308294543,0.6405570141731226,0.04949406636507335,-0.07724005811958357,1.2425459113456712,0.3905346453950954,0.6833783919830614,2,-27.80892331010826,63.61784662021652,67.17933365180117,23.15880512702767,15,18,pH_avg,5.613321166076759
TA_max,(Intercept),3.057143713155445,0.2935520062244628,10.414317219204484,2.9215150297326172e-8,0.04506776486143527,-0.08225653315703996,1.2454356853933994,0.35396044245141445,0.7076103128342759,2,-27.850737089051233,63.701474178102465,67.26296120968712,23.2666506967699,15,18,Max TA,5.696948723962706
TA_max,"poly(Predictor_Values, degree = 2)1",0.39621270735149217,1.2454356853933994,0.3181318088106166,0.7547710768144585,0.04506776486143527,-0.08225653315703996,1.2454356853933994,0.35396044245141445,0.7076103128342759,2,-27.850737089051233,63.701474178102465,67.26296120968712,23.2666506967699,15,18,Max TA,5.696948723962706
TA_max,"poly(Predictor_Values, degree = 2)2",0.9700921024308421,1.2454356853933997,0.7789178628878103,0.448142756167517,0.04506776486143527,-0.08225653315703996,1.2454356853933994,0.35396044245141445,0.7076103128342759,2,-27.850737089051233,63.701474178102465,67.26296120968712,23.2666506967699,15,18,Max TA,5.696948723962706
TA_min,(Intercept),-36.87082749467073,79.03585280680859,-0.4665076188245351,0.647140919887949,0.015700705959330208,-0.04581799991821178,1.224289862655372,0.2552184044733285,0.6203119327785409,1,-28.12334377185125,62.2466875437025,64.91780281739099,23.98217068481135,16,18,Min TA,5.717369825093186
TA_min,Predictor_Values,0.017220589909793565,0.03408725503525291,0.5051914532861064,0.620311932778541,0.015700705959330208,-0.04581799991821178,1.224289862655372,0.2552184044733285,0.6203119327785409,1,-28.12334377185125,62.2466875437025,64.91780281739099,23.98217068481135,16,18,Min TA,5.717369825093186
pH_min,(Intercept),-74.41024328187402,179.2600301495631,-0.4150966794984407,0.6835840117768894,0.01153751354044873,-0.050241391863273144,1.2268762589647315,0.18675490387943383,0.671398964642884,1,-28.161329896443746,62.32265979288749,64.99377506657598,24.08360567698072,16,18,Min pH,5.793342074278179
pH_min,Predictor_Values,9.764534098595034,22.59516510445598,0.43215148256072605,0.6713989646428842,0.01153751354044873,-0.050241391863273144,1.2268762589647315,0.18675490387943383,0.671398964642884,1,-28.161329896443746,62.32265979288749,64.99377506657598,24.08360567698072,16,18,Min pH,5.793342074278179
TA_CV,(Intercept),3.5380362873378313,1.2323615271871804,2.870940230837349,0.011089546029386391,0.009972043538283418,-0.05190470374057399,1.227847402613926,0.16115978904551714,0.693401847811863,1,-28.175572303335493,62.351144606670985,65.02225988035948,24.121747905692235,16,18,TA CV,5.821826888061672
TA_CV,Predictor_Values,-5811.08323867628,14475.339264365448,-0.4014471186165335,0.693401847811863,0.009972043538283418,-0.05190470374057399,1.227847402613926,0.16115978904551714,0.693401847811863,1,-28.175572303335493,62.351144606670985,65.02225988035948,24.121747905692235,16,18,TA CV,5.821826888061672
temp_max,(Intercept),37.53149782404963,92.99326936597352,0.4035937017801259,0.6918540559571369,0.008516457494512077,-0.05345126391208077,1.2287496908238675,0.13743376876216684,0.7157080226196788,1,-28.188794812270853,62.377589624541706,65.0487048982302,24.157212843196,16,18,Max Temperature,5.848271905932393
temp_max,Predictor_Values,-1.1743946213896843,3.167869813276744,-0.3707206074150275,0.7157080226196786,0.008516457494512077,-0.05345126391208077,1.2287496908238675,0.13743376876216684,0.7157080226196788,1,-28.188794812270853,62.377589624541706,65.0487048982302,24.157212843196,16,18,Max Temperature,5.848271905932393
TA_max,(Intercept),-14.768696781028959,55.34069543410476,-0.2668686518154499,0.792979312833216,0.006443109086092333,-0.055654196596026884,1.2300337745354943,0.10375827123764583,0.7515357555024216,1,-28.207595580403737,62.415191160807474,65.08630643449597,24.207729383968562,16,18,Max TA,5.885873442198161
TA_max,Predictor_Values,0.007498829167555311,0.023279952849622206,0.32211530736313343,0.7515357555024216,0.006443109086092333,-0.055654196596026884,1.2300337745354943,0.10375827123764583,0.7515357555024216,1,-28.207595580403737,62.415191160807474,65.08630643449597,24.207729383968562,16,18,Max TA,5.885873442198161
silicate_max,(Intercept),2.9875362048519,0.26339827645908437,11.342276969363452,4.635275953410384e-9,0.2307900174034088,0.13463876957883492,1.1481264689879374,2.400281042888603,0.12256297497586414,2,-27.95175236269892,63.90350472539784,67.68126064206359,21.09111022065134,16,19,Max Silicate,5.898979271258078
silicate_max,"poly(Predictor_Values, degree = 2)1",0.6807661317175604,1.148126468987937,0.5929365362664704,0.5615116806619396,0.2307900174034088,0.13463876957883492,1.1481264689879374,2.400281042888603,0.12256297497586414,2,-27.95175236269892,63.90350472539784,67.68126064206359,21.09111022065134,16,19,Max Silicate,5.898979271258078
silicate_max,"poly(Predictor_Values, degree = 2)2",-2.421700121488877,1.1481264689879376,-2.1092625132347855,0.05102913722251936,0.2307900174034088,0.13463876957883492,1.1481264689879374,2.400281042888603,0.12256297497586414,2,-27.95175236269892,63.90350472539784,67.68126064206359,21.09111022065134,16,19,Max Silicate,5.898979271258078
sal_CV,(Intercept),3.274562560585874,0.804277557916653,4.071433460195113,8.882241685925426e-4,0.0052229961249562204,-0.05695056661723408,1.2307887990833437,0.08400670469237816,0.7756617900055491,1,-28.218641027103914,62.43728205420783,65.10839732789631,24.237457087184314,16,18,Salinity CV,5.907964335598514
sal_CV,Predictor_Values,-5656.912605132407,19517.423902008868,-0.28983910138623153,0.7756617900055491,0.0052229961249562204,-0.05695056661723408,1.2307887990833437,0.08400670469237816,0.7756617900055491,1,-28.218641027103914,62.43728205420783,65.10839732789631,24.237457087184314,16,18,Salinity CV,5.907964335598514
sal_min,(Intercept),-17.171395659709972,82.41259157193811,-0.2083588846338005,0.8375780173282031,0.0037514143225243846,-0.05851412228231778,1.2316988206530888,0.06024864679689675,0.8092240389820295,1,-28.23194496322916,62.46388992645832,65.13500520014682,24.273311756771353,16,18,Min Salinity,5.934572207849008
sal_min,Predictor_Values,0.5583367202005358,2.274691698221636,0.24545599767961784,0.8092240389820298,0.0037514143225243846,-0.05851412228231778,1.2316988206530888,0.06024864679689675,0.8092240389820295,1,-28.23194496322916,62.46388992645832,65.13500520014682,24.273311756771353,16,18,Min Salinity,5.934572207849008
temp_max,(Intercept),3.057143713155445,0.29586045413432704,10.333059624681828,3.241572584569606e-8,0.029989830788790927,-0.09934485843937035,1.255229600419885,0.23187770402328356,0.7958333863912357,2,-27.99173266560252,63.98346533120504,67.5449523627897,23.634020246553963,15,18,Max Temperature,5.9789398770652795
temp_max,"poly(Predictor_Values, degree = 2)1",-0.4555228317432247,1.255229600419885,-0.36290000776817916,0.7217424939885477,0.029989830788790927,-0.09934485843937035,1.255229600419885,0.23187770402328356,0.7958333863912357,2,-27.99173266560252,63.98346533120504,67.5449523627897,23.634020246553963,15,18,Max Temperature,5.9789398770652795
temp_max,"poly(Predictor_Values, degree = 2)2",-0.7233205352000355,1.255229600419885,-0.5762456007714274,0.5729948384549892,0.029989830788790927,-0.09934485843937035,1.255229600419885,0.23187770402328356,0.7958333863912357,2,-27.99173266560252,63.98346533120504,67.5449523627897,23.634020246553963,15,18,Max Temperature,5.9789398770652795
TA_avg,(Intercept),-11.961797365718084,174.17920937088715,-0.06867523057959991,0.946099080392312,4.6447833087971094e-4,-0.06200649177344042,1.2337290274760957,0.007435106740043902,0.9323557656498952,1,-28.261589903844236,62.52317980768847,65.19429508137696,24.353397011793806,16,18,Mean TA,5.993862089079158
TA_avg,Predictor_Values,0.006389870322822159,0.07410515853885129,0.08622706500887016,0.9323557656498951,4.6447833087971094e-4,-0.06200649177344042,1.2337290274760957,0.007435106740043902,0.9323557656498952,1,-28.261589903844236,62.52317980768847,65.19429508137696,24.353397011793806,16,18,Mean TA,5.993862089079158
TA_avg,(Intercept),3.057143713155445,0.300051789229109,10.188720157309634,3.9050794735486084e-8,0.00231167558102783,-0.13071343434150173,1.273011929226358,0.017377738551571882,0.9827921387377859,2,-28.244942015302133,64.48988403060426,68.05137106218892,24.30839057928921,15,18,Mean TA,6.485358576464499
TA_avg,"poly(Predictor_Values, degree = 2)1",0.1063808330554865,1.2730119292263582,0.08356624994090735,0.9345063427666414,0.00231167558102783,-0.13071343434150173,1.273011929226358,0.017377738551571882,0.9827921387377859,2,-28.244942015302133,64.48988403060426,68.05137106218892,24.30839057928921,15,18,Mean TA,6.485358576464499
TA_avg,"poly(Predictor_Values, degree = 2)2",-0.2121471953729419,1.2730119292263582,-0.16664980940270463,0.8698712798261398,0.00231167558102783,-0.13071343434150173,1.273011929226358,0.017377738551571882,0.9827921387377859,2,-28.244942015302133,64.48988403060426,68.05137106218892,24.30839057928921,15,18,Mean TA,6.485358576464499
NN_max,(Intercept),2.9875362048519,0.26916439734889386,11.099299291724018,6.3170372968022404e-9,0.19674343516590212,0.09633636456163985,1.1732604072428556,1.9594579742430058,0.17331424876197762,2,-28.36319906583927,64.72639813167854,68.5041540483443,22.02463973125874,16,19,Max Nitrite + Nitrate,6.7218726775387765
NN_max,"poly(Predictor_Values, degree = 2)1",0.6496799797703423,1.1732604072428559,0.553738944704595,0.5874133425310137,0.19674343516590212,0.09633636456163985,1.1732604072428556,1.9594579742430058,0.17331424876197762,2,-28.36319906583927,64.72639813167854,68.5041540483443,22.02463973125874,16,19,Max Nitrite + Nitrate,6.7218726775387765
NN_max,"poly(Predictor_Values, degree = 2)2",-2.2299014367884373,1.1732604072428556,-1.9006023070604354,0.07552524559171984,0.19674343516590212,0.09633636456163985,1.1732604072428556,1.9594579742430058,0.17331424876197762,2,-28.36319906583927,64.72639813167854,68.5041540483443,22.02463973125874,16,19,Max Nitrite + Nitrate,6.7218726775387765
silicate_CV,(Intercept),1.8895234119702224,0.6652277618986671,2.8404157496031415,0.011300625192067657,0.1603884324492083,0.11099951671092645,1.1637026163539659,3.247458059195447,0.08929404357434942,1,-28.78371841361809,63.56743682723618,66.4007537647355,23.021464248254116,17,19,Silicate CV,7.038119108626866
