Predictor_Variable,term,estimate,std.error,statistic,p.value,r.squared,adj.r.squared,sigma,statistic1,p.value1,df,logLik,AIC,BIC,deviance,df.residual,nobs
temp_max,Predictor_Values,-1.1743946213896843,3.167869813276744,-0.3707206074150275,0.7157080226196786,0.008516457494512077,-0.05345126391208077,1.2287496908238675,0.13743376876216684,0.7157080226196788,1,-28.188794812270853,62.377589624541706,65.0487048982302,24.157212843196,16,18
TA_max,(Intercept),-14.768696781028959,55.34069543410476,-0.2668686518154499,0.792979312833216,0.006443109086092333,-0.055654196596026884,1.2300337745354943,0.10375827123764583,0.7515357555024216,1,-28.207595580403737,62.415191160807474,65.08630643449597,24.207729383968562,16,18
TA_max,Predictor_Values,0.007498829167555311,0.023279952849622206,0.32211530736313343,0.7515357555024216,0.006443109086092333,-0.055654196596026884,1.2300337745354943,0.10375827123764583,0.7515357555024216,1,-28.207595580403737,62.415191160807474,65.08630643449597,24.207729383968562,16,18
pH_max,(Intercept),398.4557487323787,157.12527560626572,2.5359112160341017,0.022021262837411335,0.2835572409064775,0.2387795684631323,1.044507145928677,6.3325587381802295,0.02290256822745787,1,-25.264658859304657,56.52931771860931,59.200432992297806,17.45592284633713,16,18
pH_max,Predictor_Values,-48.998190314407054,19.471097290516646,-2.516457577266152,0.02290256822745786,0.2835572409064775,0.2387795684631323,1.044507145928677,6.3325587381802295,0.02290256822745787,1,-25.264658859304657,56.52931771860931,59.200432992297806,17.45592284633713,16,18
phos_max,(Intercept),5.0147271821712245,2.8952941300077755,1.732026853574893,0.1013722702774477,0.028299712261902327,-0.02885912819327996,1.251898069547762,0.4951064793571504,0.49118419719182094,1,-30.171744847364632,66.34348969472927,69.17680663222859,26.643229201136027,17,19
phos_max,Predictor_Values,-8.160302662937958,11.597301876469396,-0.7036380314885987,0.49118419719182105,0.028299712261902327,-0.02885912819327996,1.251898069547762,0.4951064793571504,0.49118419719182094,1,-30.171744847364632,66.34348969472927,69.17680663222859,26.643229201136027,17,19
NN_max,(Intercept),2.4407125553551996,1.099368720587884,2.2201036919169725,0.040296504784742636,0.015393750326350557,-0.04252426436033474,1.2601843970824242,0.2657851863470282,0.6128126341164356,1,-30.29709168312587,66.59418336625174,69.42750030375106,26.997100149049878,17,19
NN_max,Predictor_Values,0.6304398871624582,1.222864385295322,0.5155435833632581,0.6128126341164353,0.015393750326350557,-0.04252426436033474,1.2601843970824242,0.2657851863470282,0.6128126341164356,1,-30.29709168312587,66.59418336625174,69.42750030375106,26.997100149049878,17,19
silicate_max,(Intercept),2.6485010977027454,0.690455533069041,3.835874970731697,0.001323643895164136,0.016902126711281263,-0.04092715995276097,1.2592187517072682,0.2922762442060495,0.5957786504266648,1,-30.28252691366036,66.56505382732072,69.39837076482004,26.95574169907058,17,19
silicate_max,Predictor_Values,0.07103754958691823,0.13139874377930208,0.5406257894385446,0.5957786504266646,0.016902126711281263,-0.04092715995276097,1.2592187517072682,0.2922762442060495,0.5957786504266648,1,-30.28252691366036,66.56505382732072,69.39837076482004,26.95574169907058,17,19
ammonia_max,(Intercept),3.077196078430901,0.32291409979237085,9.529457154114652,3.1232079611054154e-8,0.02178491841195549,-0.0357571452108707,1.2560877529736503,0.3785911912153549,0.5465076031734739,1,-30.23522531717215,66.4704506343443,69.30376757184362,26.821859533896696,17,19
ammonia_max,Predictor_Values,-0.04790164298931961,0.07785117239531107,-0.6152976444090738,0.5465076031734739,0.02178491841195549,-0.0357571452108707,1.2560877529736503,0.3785911912153549,0.5465076031734739,1,-30.23522531717215,66.4704506343443,69.30376757184362,26.821859533896696,17,19
sal_min,(Intercept),-17.171395659709972,82.41259157193811,-0.2083588846338005,0.8375780173282031,0.0037514143225243846,-0.05851412228231778,1.2316988206530888,0.06024864679689675,0.8092240389820295,1,-28.23194496322916,62.46388992645832,65.13500520014682,24.273311756771353,16,18
sal_min,Predictor_Values,0.5583367202005358,2.274691698221636,0.24545599767961784,0.8092240389820298,0.0037514143225243846,-0.05851412228231778,1.2316988206530888,0.06024864679689675,0.8092240389820295,1,-28.23194496322916,62.46388992645832,65.13500520014682,24.273311756771353,16,18
temp_min,(Intercept),-77.55006817505246,67.34898094656059,-1.1514660962217993,0.26645730399719764,0.08217384752163207,0.024809712991734068,1.1822270194702467,1.432495202708991,0.2487912572236246,1,-27.494045635825874,60.98809127165175,63.65920654534024,22.362571609048047,16,18
temp_min,Predictor_Values,2.984346978460122,2.4934618469214502,1.1968689162598347,0.2487912572236246,0.08217384752163207,0.024809712991734068,1.1822270194702467,1.432495202708991,0.2487912572236246,1,-27.494045635825874,60.98809127165175,63.65920654534024,22.362571609048047,16,18
TA_min,(Intercept),-36.87082749467073,79.03585280680859,-0.4665076188245351,0.647140919887949,0.015700705959330208,-0.04581799991821178,1.224289862655372,0.2552184044733285,0.6203119327785409,1,-28.12334377185125,62.2466875437025,64.91780281739099,23.98217068481135,16,18
TA_min,Predictor_Values,0.017220589909793565,0.03408725503525291,0.5051914532861064,0.620311932778541,0.015700705959330208,-0.04581799991821178,1.224289862655372,0.2552184044733285,0.6203119327785409,1,-28.12334377185125,62.2466875437025,64.91780281739099,23.98217068481135,16,18
pH_min,(Intercept),-74.41024328187402,179.2600301495631,-0.4150966794984407,0.6835840117768894,0.01153751354044873,-0.050241391863273144,1.2268762589647315,0.18675490387943383,0.671398964642884,1,-28.161329896443746,62.32265979288749,64.99377506657598,24.08360567698072,16,18
pH_min,Predictor_Values,9.764534098595034,22.59516510445598,0.43215148256072605,0.6713989646428842,0.01153751354044873,-0.050241391863273144,1.2268762589647315,0.18675490387943383,0.671398964642884,1,-28.161329896443746,62.32265979288749,64.99377506657598,24.08360567698072,16,18
phos_min,(Intercept),2.4587158467844037,3.6096891946611676,0.6811433655897339,0.504954162601795,0.00126914521461206,-0.057479728596293134,1.2691911574077948,0.02160288584760031,0.8848774415220858,1,-30.432405056556874,66.86481011311375,69.69812705061307,27.384385298716335,17,19
